Sheet,Entity,Plural Display Name,Description,Schema Name,Logical Name,Object Type Code,Is Custom Entity,Ownership Type,Display Name,Attribute Type,Custom Attribute,Type,Required Level,Additional data
pt_fieldofficememberhistory,,,,pt_FieldOfficeMember,pt_fieldofficemember,,,,Mediator,Lookup,True,Simple,ApplicationRequired,"Targets:_x000D_
systemuser"
pt_fieldofficememberhistory,,,Unique identifier for entity instances,pt_fieldofficememberhistoryId,pt_fieldofficememberhistoryid,,,,Field Office Member History,Uniqueidentifier,False,Simple,SystemRequired,
pt_fieldofficememberhistory,,,N/A,pt_FieldOfficeMemberName,pt_fieldofficemembername,,,,N/A,Text,True,Simple,None,"Format: Text_x000D_
Max length: 200"
pt_fieldofficememberhistory,,,N/A,pt_FieldOfficeMemberYomiName,pt_fieldofficememberyominame,,,,N/A,Text,True,Simple,None,"Format: Text_x000D_
Max length: 200"
pt_fieldofficememberhistory,,,N/A,pt_FieldOfficeName,pt_fieldofficename,,,,N/A,Text,True,Simple,None,"Format: Text_x000D_
Max length: 100"
pt_fieldofficememberhistory,,,The name of the custom entity.,pt_name,pt_name,,,,Name,Text,True,Simple,None,"Format: Text_x000D_
Max length: 100"
pt_fieldofficememberhistory,,,,pt_StartDate,pt_startdate,,,,Start Date,DateTime,True,Simple,ApplicationRequired,Format: DateOnly
pt_fieldofficememberhistory,,,Status of the Field Office Member History,statecode,statecode,,,,Status,State,False,Simple,SystemRequired,"States:_x000D_
0: Active_x000D_
1: Inactive"
pt_fieldofficememberhistory,,,N/A,statecodeName,statecodename,,,,N/A,Virtual,False,Simple,None,
pt_fieldofficememberhistory,,,Reason for the status of the Field Office Member History,statuscode,statuscode,,,,Status Reason,Status,False,Simple,None,"States:_x000D_
1: Active_x000D_
2: Inactive"
pt_fieldofficememberhistory,,,N/A,statuscodeName,statuscodename,,,,N/A,Virtual,False,Simple,None,
pt_fieldofficememberhistory,,,For internal use only.,TimeZoneRuleVersionNumber,timezoneruleversionnumber,,,,Time Zone Rule Version Number,Whole number,False,Simple,None,"Minimum value: -1_x000D_
Maximum value: 2147483647"
pt_fieldofficememberhistory,,,Time zone code that was in use when the record was created.,UTCConversionTimeZoneCode,utcconversiontimezonecode,,,,UTC Conversion Time Zone Code,Whole number,False,Simple,None,"Minimum value: -1_x000D_
Maximum value: 2147483647"
pt_fieldofficememberhistory,,,Version Number,VersionNumber,versionnumber,,,,Version Number,BigInt,False,Simple,None,"Minimum value: -9223372036854775808_x000D_
Maximum value: 9223372036854775807"
F (pt_fiscalyearcasedetails),,,Unique identifier of the user who created the record.,CreatedBy,createdby,,,,Created By,Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
F (pt_fiscalyearcasedetails),,,N/A,CreatedByName,createdbyname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
F (pt_fiscalyearcasedetails),,,N/A,CreatedByYomiName,createdbyyominame,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
F (pt_fiscalyearcasedetails),,,Date and time when the record was created.,CreatedOn,createdon,,,,Created On,DateTime,False,Simple,None,Format: DateAndTime
F (pt_fiscalyearcasedetails),,,Unique identifier of the delegate user who created the record.,CreatedOnBehalfBy,createdonbehalfby,,,,Created By (Delegate),Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
F (pt_fiscalyearcasedetails),,,N/A,CreatedOnBehalfByName,createdonbehalfbyname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
F (pt_fiscalyearcasedetails),,,N/A,CreatedOnBehalfByYomiName,createdonbehalfbyyominame,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
F (pt_fiscalyearcasedetails),,,Sequence number of the import that created this record.,ImportSequenceNumber,importsequencenumber,,,,Import Sequence Number,Whole number,False,Simple,None,"Minimum value: -2147483648_x000D_
Maximum value: 2147483647"
F (pt_fiscalyearcasedetails),,,Unique identifier of the user who modified the record.,ModifiedBy,modifiedby,,,,Modified By,Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
F (pt_fiscalyearcasedetails),,,N/A,ModifiedByName,modifiedbyname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
F (pt_fiscalyearcasedetails),,,N/A,ModifiedByYomiName,modifiedbyyominame,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
F (pt_fiscalyearcasedetails),,,Date and time when the record was modified.,ModifiedOn,modifiedon,,,,Modified On,DateTime,False,Simple,None,Format: DateAndTime
F (pt_fiscalyearcasedetails),,,Unique identifier of the delegate user who modified the record.,ModifiedOnBehalfBy,modifiedonbehalfby,,,,Modified By (Delegate),Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
F (pt_fiscalyearcasedetails),,,N/A,ModifiedOnBehalfByName,modifiedonbehalfbyname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
F (pt_fiscalyearcasedetails),,,N/A,ModifiedOnBehalfByYomiName,modifiedonbehalfbyyominame,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
F (pt_fiscalyearcasedetails),,,Unique identifier for the organization,OrganizationId,organizationid,,,,Organization Id,Lookup,False,Simple,None,"Targets:_x000D_
organization"
F (pt_fiscalyearcasedetails),,,N/A,OrganizationIdName,organizationidname,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
F (pt_fiscalyearcasedetails),,,Date and time that the record was migrated.,OverriddenCreatedOn,overriddencreatedon,,,,Record Created On,DateTime,False,Simple,None,Format: DateOnly
F (pt_fiscalyearcasedetails),,,,pt_Assignable,pt_assignable,,,,Assignable,Choice,True,Simple,None,"Options:_x000D_
206300002: Pending_x000D_
206300000: Assigned_x000D_
206300001: Unassigned_x000D_
Default: N/A"
F (pt_fiscalyearcasedetails),,,N/A,pt_assignableName,pt_assignablename,,,,N/A,Virtual,True,Simple,None,
F (pt_fiscalyearcasedetails),,,,pt_AssignedMediator,pt_assignedmediator,,,,Assigned Mediator,Lookup,True,Simple,None,"Targets:_x000D_
systemuser"
F (pt_fiscalyearcasedetails),,,N/A,pt_AssignedMediatorName,pt_assignedmediatorname,,,,N/A,Text,True,Simple,None,"Format: Text_x000D_
Max length: 200"
F (pt_fiscalyearcasedetails),,,N/A,pt_AssignedMediatorYomiName,pt_assignedmediatoryominame,,,,N/A,Text,True,Simple,None,"Format: Text_x000D_
Max length: 200"
F (pt_fiscalyearcasedetails),,,,pt_Case,pt_case,,,,Case,Lookup,True,Simple,ApplicationRequired,"Targets:_x000D_
pt_fmcscase"
F (pt_fiscalyearcasedetails),,,N/A,pt_CaseName,pt_casename,,,,N/A,Text,True,Simple,None,"Format: Text_x000D_
Max length: 20"
F (pt_fiscalyearcasedetails),,,,pt_CaseStatus,pt_casestatus,,,,Case Status,Choice,True,Simple,None,"Options:_x000D_
1: Active_x000D_
206300000: Open_x000D_
206300001: Awaiting Assignment_x000D_
206300002: Awaiting Acknowledgement_x000D_
206300003: Awaiting Approval_x000D_
206300004: Closed By Mediator_x000D_
206300005: Closed By Manager_x000D_
206300006: Pending_x000D_
206300007: Awaiting CS Review_x000D_
206300016: Awaiting OCMP Review_x000D_
206300008: Request_x000D_
206300009: Request By Manager_x000D_
206300011: Not Assigned_x000D_
206300010: Cancelled Notice_x000D_
206300012: Cancelled Case_x000D_
206300013: Cancelled Duplicate_x000D_
206300014: Cancelled Test_x000D_
206300015: Cancelled Referral_x000D_
Default: N/A"
F (pt_fiscalyearcasedetails),,,N/A,pt_casestatusName,pt_casestatusname,,,,N/A,Virtual,True,Simple,None,
F (pt_fiscalyearcasedetails),,,,pt_FieldOffice,pt_fieldoffice,,,,Field Office,Lookup,True,Simple,None,"Targets:_x000D_
pt_fieldoffice"
F (pt_fiscalyearcasedetails),,,N/A,pt_FieldOfficeName,pt_fieldofficename,,,,N/A,Text,True,Simple,None,"Format: Text_x000D_
Max length: 100"
F (pt_fiscalyearcasedetails),,,,pt_FiscalYear,pt_fiscalyear,,,,Fiscal Year,Text,True,Simple,ApplicationRequired,"Format: Text_x000D_
Max length: 4"
F (pt_fiscalyearcasedetails),,,,pt_FiscalYearasNumber,pt_fiscalyearasnumber,,,,Fiscal Year as Number,Whole number,True,Simple,None,"Minimum value: 0_x000D_
Maximum value: 2147483647"
F (pt_fiscalyearcasedetails),,,Unique identifier for entity instances,pt_fiscalyearcasedetailsId,pt_fiscalyearcasedetailsid,,,,Fiscal Year Case Details,Uniqueidentifier,False,Simple,SystemRequired,
F (pt_fiscalyearcasedetails),,,The name of the custom entity.,pt_name,pt_name,,,,Name,Text,True,Simple,None,"Format: Text_x000D_
Max length: 50"
F (pt_fiscalyearcasedetails),,,,pt_NumberofCompletedMeetings,pt_numberofcompletedmeetings,,,,# of Completed Meetings,Whole number,True,Simple,None,"Minimum value: 0_x000D_
Maximum value: 2147483647"
F (pt_fiscalyearcasedetails),,,,pt_NumberofJointMeetings,pt_numberofjointmeetings,,,,# of Joint Meetings,Whole number,True,Simple,None,"Minimum value: 0_x000D_
Maximum value: 2147483647"
F (pt_fiscalyearcasedetails),,,,pt_NumberofWorkStoppages,pt_numberofworkstoppages,,,,# of Work Stoppages,Whole number,True,Simple,None,"Minimum value: 0_x000D_
Maximum value: 2147483647"
F (pt_fiscalyearcasedetails),,,,pt_Region,pt_region,,,,Region,Lookup,True,Simple,None,"Targets:_x000D_
team"
F (pt_fiscalyearcasedetails),,,N/A,pt_RegionName,pt_regionname,,,,N/A,Text,True,Simple,None,"Format: Text_x000D_
Max length: 160"
F (pt_fiscalyearcasedetails),,,N/A,pt_RegionYomiName,pt_regionyominame,,,,N/A,Text,True,Simple,None,"Format: Text_x000D_
Max length: 160"
F (pt_fiscalyearcasedetails),,,,pt_WorkflowStateGroup,pt_workflowstategroup,,,,Workflow State Group,Choice,True,Simple,None,"Options:_x000D_
206300003: Pending_x000D_
206300000: Ongoing_x000D_
206300001: Closed_x000D_
206300002: Cancelled_x000D_
206300004: Not Assigned_x000D_
Default: N/A"
F (pt_fiscalyearcasedetails),,,N/A,pt_workflowstategroupName,pt_workflowstategroupname,,,,N/A,Virtual,True,Simple,None,
F (pt_fiscalyearcasedetails),,,Status of the Fiscal Year Case Details,statecode,statecode,,,,Status,State,False,Simple,SystemRequired,"States:_x000D_
0: Active_x000D_
1: Inactive"
F (pt_fiscalyearcasedetails),,,N/A,statecodeName,statecodename,,,,N/A,Virtual,False,Simple,None,
F (pt_fiscalyearcasedetails),,,Reason for the status of the Fiscal Year Case Details,statuscode,statuscode,,,,Status Reason,Status,False,Simple,None,"States:_x000D_
1: Active_x000D_
2: Inactive"
F (pt_fiscalyearcasedetails),,,N/A,statuscodeName,statuscodename,,,,N/A,Virtual,False,Simple,None,
F (pt_fiscalyearcasedetails),,,For internal use only.,TimeZoneRuleVersionNumber,timezoneruleversionnumber,,,,Time Zone Rule Version Number,Whole number,False,Simple,None,"Minimum value: -1_x000D_
Maximum value: 2147483647"
F (pt_fiscalyearcasedetails),,,Time zone code that was in use when the record was created.,UTCConversionTimeZoneCode,utcconversiontimezonecode,,,,UTC Conversion Time Zone Code,Whole number,False,Simple,None,"Minimum value: -1_x000D_
Maximum value: 2147483647"
F (pt_fiscalyearcasedetails),,,Version Number,VersionNumber,versionnumber,,,,Version Number,BigInt,False,Simple,None,"Minimum value: -9223372036854775808_x000D_
Maximum value: 9223372036854775807"
Flow E (pt_floweventtrigger),,,Unique identifier of the user who created the record.,CreatedBy,createdby,,,,Created By,Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
Flow E (pt_floweventtrigger),,,N/A,CreatedByName,createdbyname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
Flow E (pt_floweventtrigger),,,N/A,CreatedByYomiName,createdbyyominame,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
Flow E (pt_floweventtrigger),,,Date and time when the record was created.,CreatedOn,createdon,,,,Created On,DateTime,False,Simple,None,Format: DateAndTime
Flow E (pt_floweventtrigger),,,Unique identifier of the delegate user who created the record.,CreatedOnBehalfBy,createdonbehalfby,,,,Created By (Delegate),Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
Flow E (pt_floweventtrigger),,,N/A,CreatedOnBehalfByName,createdonbehalfbyname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
Flow E (pt_floweventtrigger),,,N/A,CreatedOnBehalfByYomiName,createdonbehalfbyyominame,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
Flow E (pt_floweventtrigger),,,Sequence number of the import that created this record.,ImportSequenceNumber,importsequencenumber,,,,Import Sequence Number,Whole number,False,Simple,None,"Minimum value: -2147483648_x000D_
Maximum value: 2147483647"
Flow E (pt_floweventtrigger),,,Unique identifier of the user who modified the record.,ModifiedBy,modifiedby,,,,Modified By,Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
Flow E (pt_floweventtrigger),,,N/A,ModifiedByName,modifiedbyname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
Flow E (pt_floweventtrigger),,,N/A,ModifiedByYomiName,modifiedbyyominame,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
Flow E (pt_floweventtrigger),,,Date and time when the record was modified.,ModifiedOn,modifiedon,,,,Modified On,DateTime,False,Simple,None,Format: DateAndTime
Flow E (pt_floweventtrigger),,,Unique identifier of the delegate user who modified the record.,ModifiedOnBehalfBy,modifiedonbehalfby,,,,Modified By (Delegate),Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
Flow E (pt_floweventtrigger),,,N/A,ModifiedOnBehalfByName,modifiedonbehalfbyname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
Flow E (pt_floweventtrigger),,,N/A,ModifiedOnBehalfByYomiName,modifiedonbehalfbyyominame,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
Flow E (pt_floweventtrigger),,,Date and time that the record was migrated.,OverriddenCreatedOn,overriddencreatedon,,,,Record Created On,DateTime,False,Simple,None,Format: DateOnly
Flow E (pt_floweventtrigger),,,Owner Id,OwnerId,ownerid,,,,Owner,Owner,False,Simple,SystemRequired,"Targets:_x000D_
systemuser_x000D_
team"
Flow E (pt_floweventtrigger),,,Name of the owner,OwnerIdName,owneridname,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
Flow E (pt_floweventtrigger),,,Owner Id Type,OwnerIdType,owneridtype,,,,N/A,EntityName,False,Simple,SystemRequired,
Flow E (pt_floweventtrigger),,,Yomi name of the owner,OwnerIdYomiName,owneridyominame,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
Flow E (pt_floweventtrigger),,,Unique identifier for the business unit that owns the record,OwningBusinessUnit,owningbusinessunit,,,,Owning Business Unit,Lookup,False,Simple,None,"Targets:_x000D_
businessunit"
Flow E (pt_floweventtrigger),,,N/A,OwningBusinessUnitName,owningbusinessunitname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 160"
Flow E (pt_floweventtrigger),,,Unique identifier for the team that owns the record.,OwningTeam,owningteam,,,,Owning Team,Lookup,False,Simple,None,"Targets:_x000D_
team"
Flow E (pt_floweventtrigger),,,Unique identifier for the user that owns the record.,OwningUser,owninguser,,,,Owning User,Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
Flow E (pt_floweventtrigger),,,,pt_EventTrigger,pt_eventtrigger,,,,Event Trigger,Choice,True,Simple,ApplicationRequired,"Options:_x000D_
206300004: Additional Contact Added/Removed_x000D_
206300001: Case Activity Deleted_x000D_
206300000: Case Activity Note Deleted_x000D_
206300003: Case Mediator Deleted_x000D_
206300002: Case Note Deleted_x000D_
Default: N/A"
Flow E (pt_floweventtrigger),,,N/A,pt_eventtriggerName,pt_eventtriggername,,,,N/A,Virtual,True,Simple,None,
Flow E (pt_floweventtrigger),,,Unique identifier for entity instances,pt_floweventtriggerId,pt_floweventtriggerid,,,,Flow Event Trigger,Uniqueidentifier,False,Simple,SystemRequired,
Flow E (pt_floweventtrigger),,,The name of the custom entity.,pt_name,pt_name,,,,Name,Text,True,Simple,None,"Format: Text_x000D_
Max length: 100"
Flow E (pt_floweventtrigger),,,,pt_ParentRecordId,pt_parentrecordid,,,,Parent Record Id,Text,True,Simple,ApplicationRequired,"Format: Text_x000D_
Max length: 40"
Flow E (pt_floweventtrigger),,,,pt_ParentRecordLogicalName,pt_parentrecordlogicalname,,,,Parent Record Logical Name,Text,True,Simple,None,"Format: Text_x000D_
Max length: 100"
Flow E (pt_floweventtrigger),,,,pt_ParentRecordName,pt_parentrecordname,,,,Parent Record Name,Text,True,Simple,None,"Format: Text_x000D_
Max length: 100"
Flow E (pt_floweventtrigger),,,Status of the Flow Event Trigger,statecode,statecode,,,,Status,State,False,Simple,SystemRequired,"States:_x000D_
0: Active_x000D_
1: Inactive"
Flow E (pt_floweventtrigger),,,N/A,statecodeName,statecodename,,,,N/A,Virtual,False,Simple,None,
Flow E (pt_floweventtrigger),,,Reason for the status of the Flow Event Trigger,statuscode,statuscode,,,,Status Reason,Status,False,Simple,None,"States:_x000D_
1: Active_x000D_
2: Inactive"
Flow E (pt_floweventtrigger),,,N/A,statuscodeName,statuscodename,,,,N/A,Virtual,False,Simple,None,
Flow E (pt_floweventtrigger),,,For internal use only.,TimeZoneRuleVersionNumber,timezoneruleversionnumber,,,,Time Zone Rule Version Number,Whole number,False,Simple,None,"Minimum value: -1_x000D_
Maximum value: 2147483647"
Flow E (pt_floweventtrigger),,,Time zone code that was in use when the record was created.,UTCConversionTimeZoneCode,utcconversiontimezonecode,,,,UTC Conversion Time Zone Code,Whole number,False,Simple,None,"Minimum value: -1_x000D_
Maximum value: 2147483647"
Flow E (pt_floweventtrigger),,,Version Number,VersionNumber,versionnumber,,,,Version Number,BigInt,False,Simple,None,"Minimum value: -9223372036854775808_x000D_
Maximum value: 9223372036854775807"
FMCS Case (pt_fmcscase),,,Unique identifier of the user who created the record.,CreatedBy,createdby,,,,Created By,Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
FMCS Case (pt_fmcscase),,,N/A,CreatedByName,createdbyname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
FMCS Case (pt_fmcscase),,,N/A,CreatedByYomiName,createdbyyominame,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
FMCS Case (pt_fmcscase),,,Date and time when the record was created.,CreatedOn,createdon,,,,Created On,DateTime,False,Simple,None,Format: DateAndTime
FMCS Case (pt_fmcscase),,,Unique identifier of the delegate user who created the record.,CreatedOnBehalfBy,createdonbehalfby,,,,Created By (Delegate),Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
FMCS Case (pt_fmcscase),,,N/A,CreatedOnBehalfByName,createdonbehalfbyname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
FMCS Case (pt_fmcscase),,,N/A,CreatedOnBehalfByYomiName,createdonbehalfbyyominame,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
FMCS Case (pt_fmcscase),,,Exchange rate for the currency associated with the entity with respect to the base currency.,ExchangeRate,exchangerate,,,,Exchange Rate,Decimal,False,Simple,None,"Minimum value: 0.0000000001_x000D_
Maximum value: 100000000000_x000D_
Precision: 10"
